int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2,,
3,1658,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1659,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1660,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1661,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1662,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1663,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1664,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1665,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1666,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1667,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1668,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1669,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1670,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1671,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1672,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1673,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1674,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1675,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1676,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1677,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1678,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1679,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1680,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1681,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1682,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1683,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1684,kerrisons,no_secondary_instrument,8,-2,,,,
3,1685,kerrisons,no_secondary_instrument,8,-2,,,,
3,1686,kerrisons,no_secondary_instrument,8,-2,,,,
3,1687,kerrisons,no_secondary_instrument,8,-2,,,,
3,1688,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1689,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1690,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1691,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1692,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1693,out_of_patient,no_secondary_instrument,-1,-2,,,,
3,1694,out_of_patient,no_secondary_instrument,-1,-2,,,,
3,1695,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1696,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1697,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1698,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1699,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1700,kerrisons,no_secondary_instrument,8,-2,,,,
3,1701,kerrisons,no_secondary_instrument,8,-2,,,,
3,1702,kerrisons,no_secondary_instrument,8,-2,,,,
3,1703,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1704,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1705,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1706,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1707,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1708,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1709,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1710,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1711,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1712,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1713,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1714,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1715,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1716,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1717,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1718,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1719,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1720,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1721,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1722,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1723,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1724,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1725,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1726,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1727,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1728,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1729,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1730,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1731,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1732,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1733,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1734,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1735,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1736,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1737,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1738,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1739,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1740,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1741,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1742,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1743,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1744,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1745,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1746,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1747,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1748,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1749,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1750,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1751,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1752,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1753,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1754,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1755,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1756,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1757,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1758,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1759,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1760,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1761,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1762,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1763,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1764,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1765,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1766,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1767,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1768,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1769,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1770,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1771,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1772,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1773,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1774,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1775,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1776,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1777,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1778,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1779,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1780,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1781,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1782,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1783,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1784,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1785,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1786,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1787,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1788,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1789,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1790,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1791,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1792,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1793,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1794,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1795,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1796,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1797,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1798,suction,no_secondary_instrument,16,-2,3,,,
3,1799,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1800,suction,no_secondary_instrument,16,-2,4,,,
3,1801,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1802,suction,no_secondary_instrument,16,-2,2,,,
3,1803,suction,no_secondary_instrument,16,-2,3,,,
3,1804,suction,no_secondary_instrument,16,-2,2,,,
3,1805,suction,no_secondary_instrument,16,-2,5,,,
3,1806,suction,no_secondary_instrument,16,-2,2,,,
3,1807,suction,no_secondary_instrument,16,-2,3,,,
3,1808,suction,no_secondary_instrument,16,-2,3,,,
3,1809,suction,no_secondary_instrument,16,-2,3,,,
3,1810,suction,no_secondary_instrument,16,-2,3,,,
3,1811,suction,no_secondary_instrument,16,-2,5,,,
3,1812,suction,no_secondary_instrument,16,-2,3,,,
3,1813,suction,no_secondary_instrument,16,-2,5,,,
3,1814,suction,no_secondary_instrument,16,-2,3,,,
3,1815,suction,no_secondary_instrument,16,-2,5,,,
3,1816,suction,no_secondary_instrument,16,-2,3,,,
3,1817,suction,no_secondary_instrument,16,-2,3,,,
3,1818,suction,no_secondary_instrument,16,-2,5,,,
3,1819,suction,no_secondary_instrument,16,-2,5,,,
3,1820,suction,no_secondary_instrument,16,-2,5,,,
3,1821,suction,no_secondary_instrument,16,-2,5,,,
3,1822,kerrisons,suction,8,16,5,3,,
3,1823,kerrisons,suction,8,16,3,3,,
3,1824,kerrisons,suction,8,16,3,3,,
3,1825,kerrisons,suction,8,16,3,3,,
3,1826,kerrisons,suction,8,16,3,3,,
3,1827,kerrisons,suction,8,16,3,3,,
3,1828,kerrisons,suction,8,16,3,3,,
3,1829,kerrisons,suction,8,16,3,3,,
3,1830,kerrisons,suction,8,16,3,3,,
3,1831,kerrisons,suction,8,16,3,3,,
3,1832,kerrisons,suction,8,16,3,3,,
3,1833,kerrisons,suction,8,16,3,3,,
3,1834,kerrisons,suction,8,16,3,3,,
3,1835,suction,no_secondary_instrument,16,-2,3,,,
3,1836,suction,no_secondary_instrument,16,-2,3,,,
3,1837,suction,no_secondary_instrument,16,-2,3,,,
3,1838,suction,no_secondary_instrument,16,-2,3,,,
3,1839,suction,no_secondary_instrument,16,-2,3,,,
3,1840,suction,no_secondary_instrument,16,-2,5,,,
3,1841,suction,no_secondary_instrument,16,-2,3,,,
3,1842,suction,no_secondary_instrument,16,-2,3,,,
3,1843,suction,no_secondary_instrument,16,-2,3,,,
3,1844,suction,no_secondary_instrument,16,-2,5,,,
3,1845,suction,no_secondary_instrument,16,-2,3,,,
3,1846,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1847,kerrisons,suction,8,16,5,5,,
3,1848,kerrisons,suction,8,16,5,3,,
3,1849,kerrisons,suction,8,16,2,3,,
3,1850,kerrisons,suction,8,16,5,3,,
3,1851,kerrisons,suction,8,16,3,5,,
3,1852,suction,no_secondary_instrument,16,-2,2,,,
3,1853,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1854,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1855,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1856,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1857,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1858,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1859,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1860,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1861,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1862,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1863,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1864,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1865,suction,no_secondary_instrument,16,-2,5,,,
3,1866,suction,no_secondary_instrument,16,-2,2,,,
3,1867,suction,no_secondary_instrument,16,-2,5,,,
3,1868,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1869,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1870,kerrisons,suction,8,16,5,3,,
3,1871,kerrisons,suction,8,16,5,3,,
3,1872,kerrisons,suction,8,16,2,3,,
3,1873,kerrisons,suction,8,16,5,5,,
3,1874,kerrisons,suction,8,16,2,5,,
3,1875,kerrisons,suction,8,16,2,5,,
3,1876,suction,no_secondary_instrument,16,-2,2,,,
3,1877,suction,no_secondary_instrument,16,-2,3,,,
3,1878,suction,no_secondary_instrument,16,-2,4,,,
3,1879,suction,no_secondary_instrument,16,-2,5,,,
3,1880,suction,no_secondary_instrument,16,-2,5,,,
3,1881,suction,no_secondary_instrument,16,-2,5,,,
3,1882,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1883,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1884,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1885,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1886,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1887,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1888,kerrisons,no_secondary_instrument,8,-2,3,,,
3,1889,kerrisons,no_secondary_instrument,8,-2,5,,,
3,1890,kerrisons,no_secondary_instrument,8,-2,2,,,
3,1891,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1892,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1893,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1894,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1895,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1896,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1897,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1898,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1899,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1900,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1901,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1902,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1903,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1904,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1905,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1906,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1907,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1908,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1909,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1910,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1911,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1912,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1913,stealth_pointer,no_secondary_instrument,15,-2,5,,,
3,1914,stealth_pointer,no_secondary_instrument,15,-2,5,,,
3,1915,stealth_pointer,no_secondary_instrument,15,-2,5,,,
3,1916,stealth_pointer,no_secondary_instrument,15,-2,2,,,
3,1917,stealth_pointer,no_secondary_instrument,15,-2,3,,,
3,1918,stealth_pointer,no_secondary_instrument,15,-2,,,,
3,1919,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1920,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1921,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1922,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1923,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1924,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1925,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1926,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1927,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1928,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1929,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1930,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1931,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1932,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1933,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1934,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1935,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1936,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1937,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1938,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1939,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1940,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1941,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1942,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1943,suction,no_secondary_instrument,16,-2,5,,,
3,1944,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1945,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1946,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1947,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1948,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1949,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1950,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1951,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1952,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1953,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1954,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1955,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1956,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1957,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1958,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1959,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1960,micro_doppler,no_secondary_instrument,9,-2,2,,,
3,1961,micro_doppler,no_secondary_instrument,9,-2,2,,,
3,1962,micro_doppler,no_secondary_instrument,9,-2,2,,,
3,1963,micro_doppler,no_secondary_instrument,9,-2,5,,,
3,1964,micro_doppler,no_secondary_instrument,9,-2,5,,,
3,1965,micro_doppler,no_secondary_instrument,9,-2,3,,,
3,1966,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1967,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1968,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1969,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1970,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1971,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1972,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1973,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1974,suction,no_secondary_instrument,16,-2,3,,,
3,1975,suction,no_secondary_instrument,16,-2,5,,,
3,1976,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1977,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1978,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1979,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1980,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1981,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1982,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1983,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1984,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,1985,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1986,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1987,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1988,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1989,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1990,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1991,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1992,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1993,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1994,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,1995,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,1996,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,1997,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,1998,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,1999,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2000,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2001,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2002,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2003,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2004,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2005,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2006,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,2007,retractable_knife,no_secondary_instrument,12,-2,2,,,
3,2008,retractable_knife,no_secondary_instrument,12,-2,2,,,
3,2009,retractable_knife,no_secondary_instrument,12,-2,2,,,
3,2010,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2011,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2012,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2013,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2014,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2015,retractable_knife,no_secondary_instrument,12,-2,3,,,
3,2016,retractable_knife,no_secondary_instrument,12,-2,5,,,
3,2017,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2018,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2019,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2020,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2021,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2022,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2023,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2024,dural_scissors,no_secondary_instrument,4,-2,5,,,
3,2025,dural_scissors,no_secondary_instrument,4,-2,3,,,
3,2026,dural_scissors,no_secondary_instrument,4,-2,3,,,
3,2027,dural_scissors,no_secondary_instrument,4,-2,5,,,
3,2028,dural_scissors,no_secondary_instrument,4,-2,3,,,
3,2029,dural_scissors,no_secondary_instrument,4,-2,5,,,
3,2030,dural_scissors,no_secondary_instrument,4,-2,3,,,
3,2031,dural_scissors,no_secondary_instrument,4,-2,3,,,
3,2032,dural_scissors,no_secondary_instrument,4,-2,5,,,
3,2033,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2034,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2035,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2036,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2037,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2038,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2039,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2040,suction,no_secondary_instrument,16,-2,5,,,
3,2041,suction,no_secondary_instrument,16,-2,5,,,
3,2042,suction,no_secondary_instrument,16,-2,5,,,
3,2043,suction,no_secondary_instrument,16,-2,5,,,
3,2044,suction,no_secondary_instrument,16,-2,4,,,
3,2045,spatula_dissector,suction,14,16,5,4,,
3,2046,spatula_dissector,suction,14,16,3,5,,
3,2047,spatula_dissector,suction,14,16,3,5,,
3,2048,spatula_dissector,suction,14,16,3,5,,
3,2049,spatula_dissector,suction,14,16,3,5,,
3,2050,spatula_dissector,suction,14,16,3,5,,
3,2051,spatula_dissector,suction,14,16,3,5,,
3,2052,spatula_dissector,suction,14,16,3,5,,
3,2053,spatula_dissector,suction,14,16,3,5,,
3,2054,spatula_dissector,suction,14,16,3,5,,
3,2055,spatula_dissector,suction,14,16,3,5,,
3,2056,spatula_dissector,suction,14,16,3,5,,
3,2057,spatula_dissector,suction,14,16,3,5,,
3,2058,spatula_dissector,suction,14,16,3,5,,
3,2059,spatula_dissector,suction,14,16,3,5,,
3,2060,spatula_dissector,suction,14,16,3,5,,
3,2061,spatula_dissector,suction,14,16,3,5,,
3,2062,spatula_dissector,suction,14,16,2,5,,
3,2063,spatula_dissector,suction,14,16,2,5,,
3,2064,spatula_dissector,suction,14,16,2,5,,
3,2065,spatula_dissector,suction,14,16,2,5,,
3,2066,spatula_dissector,suction,14,16,2,5,,
3,2067,spatula_dissector,suction,14,16,2,5,,
3,2068,spatula_dissector,suction,14,16,5,5,,
3,2069,spatula_dissector,suction,14,16,2,5,,
3,2070,spatula_dissector,suction,14,16,5,5,,
3,2071,spatula_dissector,suction,14,16,2,5,,
3,2072,spatula_dissector,suction,14,16,5,5,,
3,2073,suction,no_secondary_instrument,16,-2,5,,,
3,2074,suction,no_secondary_instrument,16,-2,5,,,
3,2075,suction,no_secondary_instrument,16,-2,5,,,
3,2076,suction,no_secondary_instrument,16,-2,5,,,
3,2077,suction,no_secondary_instrument,16,-2,5,,,
3,2078,suction,no_secondary_instrument,16,-2,5,,,
3,2079,suction,no_secondary_instrument,16,-2,5,,,
3,2080,suction,no_secondary_instrument,16,-2,5,,,
3,2081,ring_curette,suction,13,16,5,5,,
3,2082,ring_curette,suction,13,16,3,5,,
3,2083,suction,no_secondary_instrument,16,-2,5,,,
3,2084,suction,no_secondary_instrument,16,-2,5,,,
3,2085,suction,no_secondary_instrument,16,-2,5,,,
3,2086,suction,no_secondary_instrument,16,-2,5,,,
3,2087,ring_curette,suction,13,16,3,5,,
3,2088,ring_curette,suction,13,16,3,5,,
3,2089,ring_curette,suction,13,16,2,5,,
3,2090,ring_curette,suction,13,16,3,5,,
3,2091,ring_curette,suction,13,16,5,5,,
3,2092,ring_curette,suction,13,16,3,5,,
3,2093,ring_curette,suction,13,16,5,5,,
3,2094,ring_curette,suction,13,16,5,5,,
3,2095,ring_curette,suction,13,16,5,5,,
3,2096,ring_curette,suction,13,16,3,5,,
3,2097,ring_curette,suction,13,16,2,5,,
3,2098,ring_curette,suction,13,16,5,5,,
3,2099,ring_curette,suction,13,16,3,5,,
3,2100,ring_curette,suction,13,16,5,5,,
3,2101,ring_curette,suction,13,16,5,5,,
3,2102,suction,no_secondary_instrument,16,-2,5,,,
3,2103,suction,no_secondary_instrument,16,-2,5,,,
3,2104,suction,no_secondary_instrument,16,-2,5,,,
3,2105,suction,no_secondary_instrument,16,-2,5,,,
3,2106,suction,no_secondary_instrument,16,-2,5,,,
3,2107,suction,no_secondary_instrument,16,-2,5,,,
3,2108,suction,no_secondary_instrument,16,-2,5,,,
3,2109,pituitary_rongeurs,suction,11,16,5,5,,
3,2110,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,2111,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,2112,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,2113,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2114,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2115,no_visible_instrument,no_secondary_instrument,0,-2,,,,
